name,price,url,stone_type,stone_shape,stone_clarity,stone_color,stone_carat_weight,metal_type,metal_color,gold_karat,ring_size,category,source
Darien Polished Wedding Band,1110.0,https://www.rarecarat.com/wedding-ring/53-Darien-Polished-Wedding-Band/24251,Diamond,,,,,White Gold,,14K,3.0 to 10.0,Ring,rarecarat
Hammered Diamond Eternity Band (6mm),4310.0,https://www.rarecarat.com/wedding-ring/57-Hammered-Diamond-Eternity-Band-(6mm)/32479,Diamond,,SI1,G-H,0.5,White Gold,,14K,7.0 to 15.0,Ring,rarecarat
Mixed Textured Coin Edge Band (9mm),3150.0,https://www.rarecarat.com/wedding-ring/59-Mixed-Textured-Coin-Edge-Band-(9mm)/35243,Diamond,,,,,White Gold,,14K,8.0 to 14.0,Ring,rarecarat
Dome Hammer High Polished (5mm),1450.0,https://www.rarecarat.com/wedding-ring/170-Dome-Hammer-High-Polished-(5mm)/23663,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Brushed Brick Beveled Edge Band (7.1mm),2960.0,https://www.rarecarat.com/wedding-ring/59-Brushed-Brick-Beveled-Edge-Band-(7.1mm)/35169,Diamond,,,,,White Gold,,14K,8.0 to 14.0,Ring,rarecarat
Intertwined Eternity Heart Band (7mm),3040.0,https://www.rarecarat.com/wedding-ring/54-Intertwined-Eternity-Heart-Band-(7mm)/30359,Diamond,,,,,White Gold,,14K,7.0 to 13.0,Ring,rarecarat
Engraved Diamond Milgrain Band (7.5mm),2640.0,https://www.rarecarat.com/wedding-ring/57-Engraved-Diamond-Milgrain-Band-(7.5mm)/32439,Diamond,,SI1,G-H,0.25,White Gold,,14K,7.0 to 15.0,Ring,rarecarat
Comfort-Fit Plain Band (7mm),1730.0,https://www.rarecarat.com/wedding-ring/497-Comfort-Fit-Plain-Band-(7mm)/36896,Diamond,,,,,White Gold,,14K,4.0 to 15.0,Ring,rarecarat
Satin Tantalum Two-Tone Comfort-Fit Band (7.5mm),1630.0,https://www.rarecarat.com/wedding-ring/497-Satin-Tantalum-Two-Tone-Comfort-Fit-Band-(7.5mm)/36780,Diamond,,,,,Gold 14k & Tantalum,,Yellow,6.0 to 14.0,Ring,rarecarat
Brushed Edge-Line Comfort-Fit Band (6.5mm),2110.0,https://www.rarecarat.com/wedding-ring/497-Brushed-Edge-Line-Comfort-Fit-Band-(6.5mm)/36857,Diamond,,,,,White Gold,,14K,4.0 to 14.0,Ring,rarecarat
Satin Center Polished Edge Comfort-Fit Band (6mm),1960.0,https://www.rarecarat.com/wedding-ring/497-Satin-Center-Polished-Edge-Comfort-Fit-Band-(6mm)/36748,Diamond,,,,,White Gold,,14K,4.0 to 15.0,Ring,rarecarat
Ara Grande Men's Eternity Wedding Band,8600.0,https://www.rarecarat.com/wedding-ring/54-Ara-Grande-Men's-Eternity-Wedding-Band/31276,Diamond,,VS1,G-H,2.3,White Gold,,14K,8.0 to 13.0,Ring,rarecarat
Geometric Band With Satin Finished Center (5mm),1450.0,https://www.rarecarat.com/wedding-ring/170-Geometric-Band-With-Satin-Finished-Center-(5mm)/23717,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Diagonal Diamond Cut Carved Band (5mm),1450.0,https://www.rarecarat.com/wedding-ring/170-Diagonal-Diamond-Cut-Carved-Band-(5mm)/23752,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Dome Satin Finished With Recessed Sides (5mm),1450.0,https://www.rarecarat.com/wedding-ring/170-Dome-Satin-Finished-With-Recessed-Sides-(5mm)/23347,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Flat Hammer Band With Milgrain Edges (5mm),1450.0,https://www.rarecarat.com/wedding-ring/170-Flat-Hammer-Band-With-Milgrain-Edges-(5mm)/23623,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Satin Low Dome Comfort-Fit Band (6.5mm),2110.0,https://www.rarecarat.com/wedding-ring/497-Satin-Low-Dome-Comfort-Fit-Band-(6.5mm)/36767,Diamond,,,,,White Gold,,14K,4.0 to 14.0,Ring,rarecarat
Black-White Double Row Eternity Band (7mm),4830.0,https://www.rarecarat.com/wedding-ring/54-Black-White-Double-Row-Eternity-Band-(7mm)/35077,Diamond,,VS1,G-H,1.68,White Gold,,14K,8.0 to 13.0,Ring,rarecarat
Carina Men's Wedding Band,1760.0,https://www.rarecarat.com/wedding-ring/54-Carina-Men's-Wedding-Band/25994,Diamond,,,,,White Gold,,14K,8.0 to 13.0,Ring,rarecarat
Contemporary Sailor Celtic Knot Milgrain Band (7mm),2430.0,https://www.rarecarat.com/wedding-ring/54-Contemporary-Sailor-Celtic-Knot-Milgrain-Band-(7mm)/30367,Diamond,,,,,White Gold,,14K,7.0 to 13.0,Ring,rarecarat
Flat Euro Comfort Fit (6mm),1710.0,https://www.rarecarat.com/wedding-ring/170-Flat-Euro-Comfort-Fit-(6mm)/23556,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Ara Men's Eternity Wedding Band,5840.0,https://www.rarecarat.com/wedding-ring/54-Ara-Men's-Eternity-Wedding-Band/25990,Diamond,,VS1,G-H,0.75,White Gold,,14K,8.0 to 13.0,Ring,rarecarat
Celtic Woven Textured Band (7mm),2430.0,https://www.rarecarat.com/wedding-ring/54-Celtic-Woven-Textured-Band-(7mm)/30388,Diamond,,,,,White Gold,,14K,7.0 to 13.0,Ring,rarecarat
Flat Hammer Band With Milgrain Edges (4mm),1190.0,https://www.rarecarat.com/wedding-ring/170-Flat-Hammer-Band-With-Milgrain-Edges-(4mm)/23729,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Fancy Carved Diamond Cut Band (5mm),1360.0,https://www.rarecarat.com/wedding-ring/170-Fancy-Carved-Diamond-Cut-Band-(5mm)/23528,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Black-White Contrast Eternity Band (6mm),3870.0,https://www.rarecarat.com/wedding-ring/54-Black-White-Contrast-Eternity-Band-(6mm)/35097,Diamond,,VS1,G-H,0.74,White Gold,,14K,8.0 to 13.0,Ring,rarecarat
Grooved Diamond Eternity Band (7mm),4420.0,https://www.rarecarat.com/wedding-ring/57-Grooved-Diamond-Eternity-Band-(7mm)/32474,Diamond,,SI1,G-H,0.5,White Gold,,14K,7.0 to 15.0,Ring,rarecarat
Brushed Rippled Band (7mm),2310.0,https://www.rarecarat.com/wedding-ring/59-Brushed-Rippled-Band-(7mm)/35185,Diamond,,,,,White Gold,,14K,8.0 to 14.0,Ring,rarecarat
Edo Ridged Band (7mm),1960.0,https://www.rarecarat.com/wedding-ring/54-Edo-Ridged-Band-(7mm)/25108,Diamond,,,,,White Gold,,14K,5.0 to 13.0,Ring,rarecarat
Acer Engraved Band (7mm),1930.0,https://www.rarecarat.com/wedding-ring/54-Acer-Engraved-Band-(7mm)/25071,Diamond,,,,,White Gold,,14K,5.0 to 13.0,Ring,rarecarat
Square Diamond Cut Carved Band (5mm),1360.0,https://www.rarecarat.com/wedding-ring/170-Square-Diamond-Cut-Carved-Band-(5mm)/23500,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Garda Squared and Textured Band (7mm),2300.0,https://www.rarecarat.com/wedding-ring/54-Garda-Squared-and-Textured-Band-(7mm)/25257,Diamond,,,,,White Gold,,14K,5.0 to 13.0,Ring,rarecarat
Flat Band With Rounded Edges (5mm),1600.0,https://www.rarecarat.com/wedding-ring/170-Flat-Band-With-Rounded-Edges-(5mm)/23405,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Jana Black Grooved Band (7mm),2430.0,https://www.rarecarat.com/wedding-ring/54-Jana-Black-Grooved-Band-(7mm)/25244,Diamond,,,,,White Gold,,14K,5.0 to 13.0,Ring,rarecarat
Lada Brushed Grooved Band (7mm),1960.0,https://www.rarecarat.com/wedding-ring/54-Lada-Brushed-Grooved-Band-(7mm)/25286,Diamond,,,,,White Gold,,14K,5.0 to 13.0,Ring,rarecarat
Grus Men's Wedding Band,2000.0,https://www.rarecarat.com/wedding-ring/54-Grus-Men's-Wedding-Band/26093,Diamond,,,,,White Gold,,14K,8.0 to 13.0,Ring,rarecarat
Lili Stepped Edges Band (7mm),1960.0,https://www.rarecarat.com/wedding-ring/54-Lili-Stepped-Edges-Band-(7mm)/25300,Diamond,,,,,White Gold,,14K,5.0 to 13.0,Ring,rarecarat
Ari Hammered and Milgrain Band(7mm),1960.0,https://www.rarecarat.com/wedding-ring/54-Ari-Hammered-and-Milgrain-Band(7mm)/25277,Diamond,,,,,White Gold,,14K,5.0 to 13.0,Ring,rarecarat
Vela Men's Wedding Band,2180.0,https://www.rarecarat.com/wedding-ring/54-Vela-Men's-Wedding-Band/25943,Diamond,,,,,White Gold,,14K,8.0 to 13.0,Ring,rarecarat
Milgrain Brick Diamond Eternity Band (6.8mm),4410.0,https://www.rarecarat.com/wedding-ring/57-Milgrain-Brick-Diamond-Eternity-Band-(6.8mm)/32482,Diamond,,SI1,G-H,0.33,White Gold,,14K,7.0 to 15.0,Ring,rarecarat
Fanny Grooved Band With Satin Finish (7mm),1960.0,https://www.rarecarat.com/wedding-ring/54-Fanny-Grooved-Band-With-Satin-Finish-(7mm)/25115,Diamond,,,,,White Gold,,14K,5.0 to 13.0,Ring,rarecarat
Graduating Round Channel-Set Diamond Band (5.2mm),3140.0,https://www.rarecarat.com/wedding-ring/54-Graduating-Round-Channel-Set-Diamond-Band-(5.2mm)/35118,Diamond,,VS1,G-H,0.52,White Gold,,14K,8.0 to 13.0,Ring,rarecarat
Emerald-Cut Sapphire and Diamond Grooved Band,1990.0,https://www.rarecarat.com/wedding-ring/56-Emerald-Cut-Sapphire-and-Diamond-Grooved-Band/31009,Diamond,,SI1,G-H,0.13,White Gold,,14K,5.0 to 12.0,Ring,rarecarat
Satin Center Polished Edge Comfort-Fit Band (6.5mm),1510.0,https://www.rarecarat.com/wedding-ring/497-Satin-Center-Polished-Edge-Comfort-Fit-Band-(6.5mm)/39705,Diamond,,,,,White Gold,,14K,4.0 to 14.0,Ring,rarecarat
Celtic Woven Knot With Black Patina Band (7mm),2430.0,https://www.rarecarat.com/wedding-ring/54-Celtic-Woven-Knot-With-Black-Patina-Band-(7mm)/30402,Diamond,,,,,White Gold,,14K,7.0 to 13.0,Ring,rarecarat
Sapphire Baguette and Round Diamond Band,1820.0,https://www.rarecarat.com/wedding-ring/56-Sapphire-Baguette-and-Round-Diamond-Band/31005,Diamond,,SI1,G-H,0.06,White Gold,,14K,5.0 to 12.0,Ring,rarecarat
Beveled Edge Band (5mm),1600.0,https://www.rarecarat.com/wedding-ring/170-Beveled-Edge-Band-(5mm)/23265,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Diamond And Sapphire Grooved Band,2140.0,https://www.rarecarat.com/wedding-ring/56-Diamond-And-Sapphire-Grooved-Band/31045,Diamond,,SI1,G-H,0.13,White Gold,,14K,5.0 to 12.0,Ring,rarecarat
Vega Band With Diamond Cut Edges (7mm),1960.0,https://www.rarecarat.com/wedding-ring/54-Vega-Band-With-Diamond-Cut-Edges-(7mm)/25062,Diamond,,,,,White Gold,,14K,5.0 to 13.0,Ring,rarecarat
Uno Knurled Band (7mm),1960.0,https://www.rarecarat.com/wedding-ring/54-Uno-Knurled-Band-(7mm)/25207,Diamond,,,,,White Gold,,14K,5.0 to 13.0,Ring,rarecarat
Black Sapphire Beveled Edge Band,1960.0,https://www.rarecarat.com/wedding-ring/56-Black-Sapphire-Beveled-Edge-Band/30977,Diamond,,,,,White Gold,,14K,5.0 to 12.0,Ring,rarecarat
Graduating Round Channel-Set Diamond Band (6.7mm),6140.0,https://www.rarecarat.com/wedding-ring/54-Graduating-Round-Channel-Set-Diamond-Band-(6.7mm)/35112,Diamond,,VS1,G-H,0.94,White Gold,,14K,8.0 to 13.0,Ring,rarecarat
Low Dome Polished Band (6mm),1200.0,https://www.rarecarat.com/wedding-ring/53-Low-Dome-Polished-Band-(6mm)/22530,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Flat Band With Rounded Edges (7mm),1600.0,https://www.rarecarat.com/wedding-ring/170-Flat-Band-With-Rounded-Edges-(7mm)/23383,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Low Dome With Recessed Groove (5mm),1600.0,https://www.rarecarat.com/wedding-ring/170-Low-Dome-With-Recessed-Groove-(5mm)/23461,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Raised Bezel Emerald-Cut Band,1870.0,https://www.rarecarat.com/wedding-ring/56-Raised-Bezel-Emerald-Cut-Band/31025,Diamond,,SI1,G-H,0.29,White Gold,,14K,5.0 to 12.0,Ring,rarecarat
Diamond Cut Quilt Pattern (6mm),1670.0,https://www.rarecarat.com/wedding-ring/170-Diamond-Cut-Quilt-Pattern-(6mm)/23641,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Celtic Knot Band (5mm),2430.0,https://www.rarecarat.com/wedding-ring/54-Celtic-Knot-Band-(5mm)/30373,Diamond,,,,,White Gold,,14K,5.0 to 13.0,Ring,rarecarat
Pavé Diamond Eternity Band (6mm),3770.0,https://www.rarecarat.com/wedding-ring/57-Pavé-Diamond-Eternity-Band-(6mm)/32476,Diamond,,SI1,G-H,0.33,White Gold,,14K,7.0 to 15.0,Ring,rarecarat
Diagonal Black Sapphire Wide Band,2310.0,https://www.rarecarat.com/wedding-ring/56-Diagonal-Black-Sapphire-Wide-Band/30998,Diamond,,,,,White Gold,,14K,5.0 to 12.0,Ring,rarecarat
Celtic Knot Milgrain Band (7mm),2430.0,https://www.rarecarat.com/wedding-ring/54-Celtic-Knot-Milgrain-Band-(7mm)/30409,Diamond,,,,,White Gold,,14K,7.0 to 13.0,Ring,rarecarat
Cuban Link Diamond Band (7mm),2700.0,https://www.rarecarat.com/wedding-ring/53-Cuban-Link-Diamond-Band-(7mm)/30465,Diamond,,SI1,F-G,0.34,White Gold,,14K,3.0 to 14.0,Ring,rarecarat
Celtic Trinity Knot Band (7mm),2430.0,https://www.rarecarat.com/wedding-ring/54-Celtic-Trinity-Knot-Band-(7mm)/30366,Diamond,,,,,White Gold,,14K,7.0 to 13.0,Ring,rarecarat
Diagonal Diamond Cut Carved Band (7mm),1900.0,https://www.rarecarat.com/wedding-ring/170-Diagonal-Diamond-Cut-Carved-Band-(7mm)/23778,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Two-Tone Woven Diamond Band (5mm),2200.0,https://www.rarecarat.com/wedding-ring/53-Two-Tone-Woven-Diamond-Band-(5mm)/30674,Diamond,,SI1,F-G,0.34,Yellow Gold,,14K,8.0 to 14.0,Ring,rarecarat
Engraved Diamond Beveled Eternity Band (8mm),4970.0,https://www.rarecarat.com/wedding-ring/57-Engraved-Diamond-Beveled-Eternity-Band-(8mm)/32485,Diamond,,SI1,G-H,0.25,White Gold,,14K,7.0 to 15.0,Ring,rarecarat
Hyde Diamond Carved Band (7mm),1960.0,https://www.rarecarat.com/wedding-ring/54-Hyde-Diamond-Carved-Band-(7mm)/25305,Diamond,,,,,White Gold,,14K,5.0 to 13.0,Ring,rarecarat
Dome Milgrain Comfort Fit (5mm),1600.0,https://www.rarecarat.com/wedding-ring/170-Dome-Milgrain-Comfort-Fit-(5mm)/23304,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Flush Set Round Diamond Band (7mm),3840.0,https://www.rarecarat.com/wedding-ring/57-Flush-Set-Round-Diamond-Band-(7mm)/32640,Diamond,,SI2,G-H,0.33,White Gold,,14K,7.0 to 15.0,Ring,rarecarat
Step Cut Carved Band (5mm),1600.0,https://www.rarecarat.com/wedding-ring/170-Step-Cut-Carved-Band-(5mm)/23430,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Bexa Milgrain With Geometric Edges (7mm),1960.0,https://www.rarecarat.com/wedding-ring/54-Bexa-Milgrain-With-Geometric-Edges-(7mm)/25049,Diamond,,,,,White Gold,,14K,5.0 to 13.0,Ring,rarecarat
Quad Sapphire and Diamond Groove Band,2050.0,https://www.rarecarat.com/wedding-ring/56-Quad-Sapphire-and-Diamond-Groove-Band/31040,Diamond,,SI1,G-H,0.14,White Gold,,14K,5.0 to 12.0,Ring,rarecarat
Midnight Star Engraved Comfort-Fit Band (7.5mm),1770.0,https://www.rarecarat.com/wedding-ring/497-Midnight-Star-Engraved-Comfort-Fit-Band-(7.5mm)/39257,Diamond,,,,,Gold 14k & Titanium,,Rose,6.0 to 14.0,Ring,rarecarat
Dome Satin Finished With Recessed Sides (6mm),1670.0,https://www.rarecarat.com/wedding-ring/170-Dome-Satin-Finished-With-Recessed-Sides-(6mm)/23342,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Hale Wide Groove Band With Satin Finish (7mm),2110.0,https://www.rarecarat.com/wedding-ring/54-Hale-Wide-Groove-Band-With-Satin-Finish-(7mm)/25104,Diamond,,,,,White Gold,,14K,5.0 to 13.0,Ring,rarecarat
Dome Hammer High Polished (6mm),1670.0,https://www.rarecarat.com/wedding-ring/170-Dome-Hammer-High-Polished-(6mm)/23696,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Geometric Band With Satin Finished Center (6mm),1670.0,https://www.rarecarat.com/wedding-ring/170-Geometric-Band-With-Satin-Finished-Center-(6mm)/23711,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Raised Channel-Set Diamond Band (7mm),2990.0,https://www.rarecarat.com/wedding-ring/57-Raised-Channel-Set-Diamond-Band-(7mm)/32456,Diamond,,SI1,G-H,0.5,White Gold,,14K,7.0 to 15.0,Ring,rarecarat
Ike Diamond Carved band (7mm),2430.0,https://www.rarecarat.com/wedding-ring/54-Ike-Diamond-Carved-band-(7mm)/25237,Diamond,,,,,White Gold,,14K,5.0 to 13.0,Ring,rarecarat
Innes  Diamond Carved band (7mm),2430.0,https://www.rarecarat.com/wedding-ring/54-Innes--Diamond-Carved-band-(7mm)/25230,Diamond,,,,,White Gold,,14K,5.0 to 13.0,Ring,rarecarat
Diagonal Diamond Cut Carved Band (6mm),1670.0,https://www.rarecarat.com/wedding-ring/170-Diagonal-Diamond-Cut-Carved-Band-(6mm)/23745,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Flat Hammer Band With Milgrain Edges (6mm),1670.0,https://www.rarecarat.com/wedding-ring/170-Flat-Hammer-Band-With-Milgrain-Edges-(6mm)/23516,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Two-Tone Carved Brushed Band With Swiss Cut Design (6.5mm),1520.0,https://www.rarecarat.com/wedding-ring/53-Two-Tone-Carved-Brushed-Band-With-Swiss-Cut-Design-(6.5mm)/30484,Diamond,,,,,Yellow Gold,,14K,3.0 to 14.0,Ring,rarecarat
Lucca Carved Square Band(7mm),2300.0,https://www.rarecarat.com/wedding-ring/54-Lucca-Carved-Square-Band(7mm)/25271,Diamond,,,,,White Gold,,14K,5.0 to 13.0,Ring,rarecarat
Diamond Curb Link Band (7mm),2270.0,https://www.rarecarat.com/wedding-ring/53-Diamond-Curb-Link-Band-(7mm)/30654,Diamond,,SI1,F-G,0.24,White Gold,,14K,8.0 to 14.0,Ring,rarecarat
Contemporary Sailor Celtic Knot Band (7mm),2430.0,https://www.rarecarat.com/wedding-ring/54-Contemporary-Sailor-Celtic-Knot-Band-(7mm)/30380,Diamond,,,,,White Gold,,14K,7.0 to 13.0,Ring,rarecarat
Raised Bezel Princess-Cut Band,1660.0,https://www.rarecarat.com/wedding-ring/56-Raised-Bezel-Princess-Cut-Band/31019,Diamond,,SI1,G-H,0.05,White Gold,,14K,5.0 to 12.0,Ring,rarecarat
Low Dome Swiss Cut Design Wedding Band (6mm),1670.0,https://www.rarecarat.com/wedding-ring/53-Low-Dome-Swiss-Cut-Design-Wedding-Band-(6mm)/23807,Diamond,,,,,White Gold,,14K,8.0 to 14.0,Ring,rarecarat
Low Dome Carved Circular Engraved Band With Milgrain (6.5mm),1470.0,https://www.rarecarat.com/wedding-ring/53-Low-Dome-Carved-Circular-Engraved-Band-With-Milgrain-(6.5mm)/30524,Diamond,,,,,White Gold,,14K,3.0 to 14.0,Ring,rarecarat
Low Dome Brushed Flat Edged Wedding Band (6mm),1470.0,https://www.rarecarat.com/wedding-ring/53-Low-Dome-Brushed-Flat-Edged-Wedding-Band-(6mm)/31047,Diamond,,,,,White Gold,,14K,3.0 to 14.0,Ring,rarecarat
Beryl Milgrain And Satin Finish Band (7mm),2110.0,https://www.rarecarat.com/wedding-ring/54-Beryl-Milgrain-And-Satin-Finish-Band-(7mm)/25064,Diamond,,,,,White Gold,,14K,5.0 to 13.0,Ring,rarecarat
Raised Bezel Princess-Cut Grooved Milgrain Band,1800.0,https://www.rarecarat.com/wedding-ring/56-Raised-Bezel-Princess-Cut-Grooved-Milgrain-Band/31018,Diamond,,SI1,G-H,0.09,White Gold,,14K,5.0 to 12.0,Ring,rarecarat
Fancy Carved Diamond Cut Band (6mm),1580.0,https://www.rarecarat.com/wedding-ring/170-Fancy-Carved-Diamond-Cut-Band-(6mm)/23501,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Burnished Diamond Eternity Band (4mm),2030.0,https://www.rarecarat.com/wedding-ring/53-Burnished-Diamond-Eternity-Band-(4mm)/30536,Diamond,,SI1,F-G,0.32,White Gold,,14K,3.0 to 14.0,Ring,rarecarat
Princess-Cut Sapphire And Diamond Wide Band,2410.0,https://www.rarecarat.com/wedding-ring/56-Princess-Cut-Sapphire-And-Diamond-Wide-Band/30984,Diamond,,SI1,G-H,0.09,White Gold,,14K,5.0 to 12.0,Ring,rarecarat
Low Dome Polished Band (8mm),1560.0,https://www.rarecarat.com/wedding-ring/53-Low-Dome-Polished-Band-(8mm)/22591,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Square Diamond Cut Carved Band (6mm),1580.0,https://www.rarecarat.com/wedding-ring/170-Square-Diamond-Cut-Carved-Band-(6mm)/23485,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
7 Stone Channel Set Diamond Wedding Band,2750.0,https://www.rarecarat.com/wedding-ring/53-7-Stone-Channel-Set-Diamond-Wedding-Band/24557,Diamond,,SI1,F-G,0.49,White Gold,,14K,8.0 to 14.0,Ring,rarecarat
Brushed Finish Polished Beveled Edge Wedding Band (4.5mm),1490.0,https://www.rarecarat.com/wedding-ring/53-Brushed-Finish-Polished-Beveled-Edge-Wedding-Band-(4.5mm)/23806,Diamond,,,,,Yellow Gold,,14K,8.0 to 14.0,Ring,rarecarat
Hammered Finish Two-Tone Wedding Band (7mm),2320.0,https://www.rarecarat.com/wedding-ring/53-Hammered-Finish-Two-Tone-Wedding-Band-(7mm)/24273,Diamond,,,,,Yellow Gold,,14K,8.0 to 14.0,Ring,rarecarat
Dome Milgrain Comfort Fit (6mm),1840.0,https://www.rarecarat.com/wedding-ring/170-Dome-Milgrain-Comfort-Fit-(6mm)/23332,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Woven Black Diamond Band (5mm),1810.0,https://www.rarecarat.com/wedding-ring/53-Woven-Black-Diamond-Band-(5mm)/30681,Diamond,,,,0.4,White Gold,,14K,8.0 to 14.0,Ring,rarecarat
Milgrain Brick Diamond Band (7.00mm),2910.0,https://www.rarecarat.com/wedding-ring/57-Milgrain-Brick-Diamond-Band-(7.00mm)/32433,Diamond,,SI1,G-H,0.33,White Gold,,14K,7.0 to 15.0,Ring,rarecarat
Horizontal Diamond Link Band (5mm),1900.0,https://www.rarecarat.com/wedding-ring/53-Horizontal-Diamond-Link-Band-(5mm)/30742,Diamond,,SI1,F-G,0.17,White Gold,,14K,8.0 to 14.0,Ring,rarecarat
Flush Set Emerald-Cut Diamond Band (7mm),5500.0,https://www.rarecarat.com/wedding-ring/57-Flush-Set-Emerald-Cut-Diamond-Band-(7mm)/32646,Diamond,,SI2,G-H,0.75,White Gold,,14K,7.0 to 15.0,Ring,rarecarat
Brushed Finish Center Milgrain Wedding Band (6.5mm),1530.0,https://www.rarecarat.com/wedding-ring/53-Brushed-Finish-Center-Milgrain-Wedding-Band-(6.5mm)/23827,Diamond,,,,,Rose Gold,,14K,8.0 to 14.0,Ring,rarecarat
Flush Set Oval Diamond Band (7mm),4430.0,https://www.rarecarat.com/wedding-ring/57-Flush-Set-Oval-Diamond-Band-(7mm)/32643,Diamond,,SI2,G-H,0.45,White Gold,,14K,7.0 to 15.0,Ring,rarecarat
Grooved Tapered Diamond Band (7mm),3080.0,https://www.rarecarat.com/wedding-ring/57-Grooved-Tapered-Diamond-Band-(7mm)/32459,Diamond,,SI1,G-H,0.5,White Gold,,14K,7.0 to 15.0,Ring,rarecarat
Brushed Scalloped Pattern Carved Band (6.5mm),1740.0,https://www.rarecarat.com/wedding-ring/53-Brushed-Scalloped-Pattern-Carved-Band-(6.5mm)/30519,Diamond,,,,,White Gold,,14K,3.0 to 14.0,Ring,rarecarat
Dome Satin Finished With Recessed Sides (7mm),1900.0,https://www.rarecarat.com/wedding-ring/170-Dome-Satin-Finished-With-Recessed-Sides-(7mm)/23307,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Geometric Band With Satin Finished Center (7mm),1900.0,https://www.rarecarat.com/wedding-ring/170-Geometric-Band-With-Satin-Finished-Center-(7mm)/23703,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Two-Tone Asymmetrical Fusion Band (6mm),2920.0,https://www.rarecarat.com/wedding-ring/53-Two-Tone-Asymmetrical-Fusion-Band-(6mm)/30705,Diamond,,,,,White Gold,,18K,8.0 to 14.0,Ring,rarecarat
Two-Tone Woven Diamond Band (7mm),2940.0,https://www.rarecarat.com/wedding-ring/53-Two-Tone-Woven-Diamond-Band-(7mm)/30673,Diamond,,SI1,F-G,0.51,Yellow Gold,,14K,8.0 to 14.0,Ring,rarecarat
Diamond Halfway Curb Link Band (5mm),1950.0,https://www.rarecarat.com/wedding-ring/53-Diamond-Halfway-Curb-Link-Band-(5mm)/30775,Diamond,,SI1,F-G,0.23,White Gold,,14K,8.0 to 14.0,Ring,rarecarat
Low Dome Round Edge Carved Band (5mm),1410.0,https://www.rarecarat.com/wedding-ring/53-Low-Dome-Round-Edge-Carved-Band-(5mm)/30494,Diamond,,,,,,,Platinum,3.0 to 14.0,Ring,rarecarat
Brush Cuban Link Diamond Band (5mm),1780.0,https://www.rarecarat.com/wedding-ring/53-Brush-Cuban-Link-Diamond-Band-(5mm)/30464,Diamond,,SI1,F-G,0.13,Rose Gold,,14K,3.0 to 14.0,Ring,rarecarat
Low Dome Comfort Fit Polished Band (8mm),1930.0,https://www.rarecarat.com/wedding-ring/53-Low-Dome-Comfort-Fit-Polished-Band-(8mm)/22784,Diamond,,,,,White Gold,,14K,3.0 to 13.0,Ring,rarecarat
Two-Tone Grooved Center Brushed Finish Wedding Band (7mm),2230.0,https://www.rarecarat.com/wedding-ring/53-Two-Tone-Grooved-Center-Brushed-Finish-Wedding-Band-(7mm)/27581,Diamond,,,,,White Gold,,14K,8.0 to 14.0,Ring,rarecarat
